,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
97,0 days 01:37:46.729000,28.4,35.0,1006.1,False,47.8,305,1.4
98,0 days 01:38:46.733000,28.5,34.0,1006.2,False,47.8,286,2.2
100,0 days 01:40:46.732000,28.5,33.0,1006.1,False,47.8,198,1.6
102,0 days 01:42:46.741000,28.5,33.0,1006.2,False,48.0,179,1.1
104,0 days 01:44:46.753000,28.5,33.0,1006.1,False,47.3,195,1.1
105,0 days 01:45:46.767000,28.5,34.0,1006.0,False,47.5,194,1.9
107,0 days 01:47:46.783000,28.7,33.0,1005.9,False,47.2,268,0.8
109,0 days 01:49:46.815000,29.0,32.0,1005.8,False,47.7,285,1.0
110,0 days 01:50:46.816000,28.9,32.0,1005.8,False,47.7,329,1.7
112,0 days 01:52:46.834000,28.8,32.0,1005.8,False,47.4,254,0.7
114,0 days 01:54:46.868000,28.7,32.0,1005.8,False,47.5,320,1.5
115,0 days 01:55:46.867000,28.8,33.0,1005.7,False,47.4,333,2.8
117,0 days 01:57:46.874000,28.8,33.0,1005.7,False,47.1,320,0.8
119,0 days 01:59:46.870000,28.9,33.0,1005.8,False,47.2,307,0.9
120,0 days 02:00:46.872000,28.9,33.0,1005.9,False,47.2,0,0.7
122,0 days 02:02:46.874000,28.9,33.0,1005.8,False,47.1,302,1.0
124,0 days 02:04:46.876000,29.0,33.0,1005.7,False,46.9,319,1.9
125,0 days 02:05:46.875000,29.0,32.0,1005.7,False,46.9,309,1.4
127,0 days 02:07:46.882000,28.9,32.0,1005.7,False,47.4,23,1.2
129,0 days 02:09:46.882000,29.0,32.0,1005.8,False,46.8,340,1.4
130,0 days 02:10:46.880000,29.0,33.0,1005.8,False,46.4,0,1.1
132,0 days 02:12:46.879000,29.0,33.0,1005.7,False,46.4,0,1.5
134,0 days 02:14:46.880000,29.0,32.0,1005.7,False,47.2,287,0.4
135,0 days 02:15:46.882000,29.1,32.0,1005.7,False,47.0,157,1.4
137,0 days 02:17:46.883000,29.1,32.0,1005.6,False,46.8,175,2.2
139,0 days 02:19:46.885000,29.1,33.0,1005.7,False,46.8,232,1.3
140,0 days 02:20:46.886000,29.0,33.0,1005.7,False,46.7,275,0.8
142,0 days 02:22:46.886000,29.0,32.0,1005.6,False,47.0,0,0.7
144,0 days 02:24:46.887000,29.3,31.0,1005.6,False,46.4,272,0.3
